image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate,split
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953316451_13037.png,raw\images\species_10\fish_003953316451_13037.png,fish_003953316451_13037.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953316451,13037,84,75,1.12,3,RGB,PNG,12685,5bfeecbf51d3b7b88a55da2fe67ce157,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003778336032_11896.png,raw\images\species_10\fish_003778336032_11896.png,fish_003778336032_11896.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3778336032,11896,107,87,1.23,3,RGB,PNG,16879,6e1aa1ec3e78c2b4556cd7b381a994e0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003778336032_13661.png,raw\images\species_10\fish_003778336032_13661.png,fish_003778336032_13661.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3778336032,13661,96,87,1.103,3,RGB,PNG,14890,76e215e17dc7d1e8cafe3efaa4e1cc7f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003778336032_15503.png,raw\images\species_10\fish_003778336032_15503.png,fish_003778336032_15503.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3778336032,15503,104,83,1.253,3,RGB,PNG,15631,7f1ab6953616df9d06b03fb83f5ceba6,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003778336032_24213.png,raw\images\species_10\fish_003778336032_24213.png,fish_003778336032_24213.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3778336032,24213,104,85,1.224,3,RGB,PNG,16054,0aa168aae1b53942ad45d68800695c7f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_11904.png,raw\images\species_10\fish_004402137135_11904.png,fish_004402137135_11904.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,11904,115,87,1.322,3,RGB,PNG,16802,e9fc48118b5c9b13ffa6a5e8adc4bad5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_11923.png,raw\images\species_10\fish_004402137135_11923.png,fish_004402137135_11923.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,11923,96,86,1.116,3,RGB,PNG,14385,028ff8c3323f3b8d88ad602d6a1446d2,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_11959.png,raw\images\species_10\fish_004402137135_11959.png,fish_004402137135_11959.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,11959,107,92,1.163,3,RGB,PNG,16558,3e4a24b37e46d7474e49522b01af5373,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_11992.png,raw\images\species_10\fish_004402137135_11992.png,fish_004402137135_11992.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,11992,99,88,1.125,3,RGB,PNG,15008,22fb1dd65b6625a84540238dba83ccf8,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_11994.png,raw\images\species_10\fish_004402137135_11994.png,fish_004402137135_11994.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,11994,96,86,1.116,3,RGB,PNG,14609,61430dde8003e3076dcc72e687ab38a6,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_11996.png,raw\images\species_10\fish_004402137135_11996.png,fish_004402137135_11996.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,11996,111,82,1.354,3,RGB,PNG,15414,65b16929c4d52c2d4957728a901f1be5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_13429.png,raw\images\species_10\fish_004402137135_13429.png,fish_004402137135_13429.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,13429,107,92,1.163,3,RGB,PNG,15645,509d62da254add85231b373042bb9eae,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_13569.png,raw\images\species_10\fish_004402137135_13569.png,fish_004402137135_13569.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,13569,99,91,1.088,3,RGB,PNG,15918,ba2aabef52c63a30eb02a30eb15a6f64,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_13663.png,raw\images\species_10\fish_004402137135_13663.png,fish_004402137135_13663.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,13663,100,90,1.111,3,RGB,PNG,15988,39ace86b27b03d2927733f1435944500,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_15412.png,raw\images\species_10\fish_004402137135_15412.png,fish_004402137135_15412.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,15412,116,93,1.247,3,RGB,PNG,15251,786b54fbde31c76b63884304e9058ca5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_21393.png,raw\images\species_10\fish_004402137135_21393.png,fish_004402137135_21393.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,21393,96,84,1.143,3,RGB,PNG,14009,23e30e1f20071a72c7aba2f41671b718,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_23218.png,raw\images\species_10\fish_004402137135_23218.png,fish_004402137135_23218.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,23218,115,85,1.353,3,RGB,PNG,16811,b3d448b44ca3a54f9bf98547323b87da,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_23219.png,raw\images\species_10\fish_004402137135_23219.png,fish_004402137135_23219.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,23219,115,85,1.353,3,RGB,PNG,16606,a88586336f7181db77698f33e85508ad,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402137135_23220.png,raw\images\species_10\fish_004402137135_23220.png,fish_004402137135_23220.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402137135,23220,111,85,1.306,3,RGB,PNG,15822,af9f06e60887acd5a924297fe9d6c900,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478895350_11920.png,raw\images\species_10\fish_003478895350_11920.png,fish_003478895350_11920.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478895350,11920,84,82,1.024,3,RGB,PNG,10618,149e5bcf87b93bb0add9087460e439ef,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478895350_11928.png,raw\images\species_10\fish_003478895350_11928.png,fish_003478895350_11928.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478895350,11928,87,83,1.048,3,RGB,PNG,11290,731f97ffd6d994c9d6ba45e2112dafa5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478895350_11931.png,raw\images\species_10\fish_003478895350_11931.png,fish_003478895350_11931.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478895350,11931,91,87,1.046,3,RGB,PNG,12679,53ec04fd8353fa9d86882812882cfe8e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478895350_14039.png,raw\images\species_10\fish_003478895350_14039.png,fish_003478895350_14039.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478895350,14039,84,83,1.012,3,RGB,PNG,10877,710c2b3c84285c03edb97a2d93d2325e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_11827.png,raw\images\species_10\fish_003478915350_11827.png,fish_003478915350_11827.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,11827,95,96,0.99,3,RGB,PNG,13736,1111799de0e621915e21aa130df3747b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_11910.png,raw\images\species_10\fish_003478915350_11910.png,fish_003478915350_11910.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,11910,95,92,1.033,3,RGB,PNG,14355,32dcecc768e9ac85cf61eaba7bffb2d4,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_11912.png,raw\images\species_10\fish_003478915350_11912.png,fish_003478915350_11912.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,11912,95,93,1.022,3,RGB,PNG,14129,8e522825bc8b8ed8d5d5a3f653391aeb,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_11921.png,raw\images\species_10\fish_003478915350_11921.png,fish_003478915350_11921.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,11921,94,96,0.979,3,RGB,PNG,13099,b13a8f7ca63ae9d96ca3ad89f856570c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_11924.png,raw\images\species_10\fish_003478915350_11924.png,fish_003478915350_11924.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,11924,95,96,0.99,3,RGB,PNG,14039,3a8fb8649883e3526c989b92bb9f9807,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_11929.png,raw\images\species_10\fish_003478915350_11929.png,fish_003478915350_11929.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,11929,92,87,1.057,3,RGB,PNG,14043,51f6477474daaf9fd1cce4a6675d55e9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_11946.png,raw\images\species_10\fish_003478915350_11946.png,fish_003478915350_11946.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,11946,94,96,0.979,3,RGB,PNG,12967,7815ff09160c69bf3ae79a9f2915da0e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_12743.png,raw\images\species_10\fish_003478915350_12743.png,fish_003478915350_12743.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,12743,88,86,1.023,3,RGB,PNG,13127,9d513b4051321d01a976e5bca860c160,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478915350_13766.png,raw\images\species_10\fish_003478915350_13766.png,fish_003478915350_13766.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478915350,13766,92,89,1.034,3,RGB,PNG,14053,1b5af5c15f77d39424cae324900cb2eb,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11796.png,raw\images\species_10\fish_003478955350_11796.png,fish_003478955350_11796.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11796,116,93,1.247,3,RGB,PNG,24766,f9281780f3287fb26300a69263241081,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11797.png,raw\images\species_10\fish_003478955350_11797.png,fish_003478955350_11797.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11797,112,92,1.217,3,RGB,PNG,23638,3f5702c58c3e88218ab243ba5e904072,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11798.png,raw\images\species_10\fish_003478955350_11798.png,fish_003478955350_11798.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11798,107,91,1.176,3,RGB,PNG,22197,987f749726668c69fa4defc87a564b38,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11799.png,raw\images\species_10\fish_003478955350_11799.png,fish_003478955350_11799.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11799,120,96,1.25,3,RGB,PNG,25736,73248f5dbd0c317c8cfdbf74f6b21e47,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11800.png,raw\images\species_10\fish_003478955350_11800.png,fish_003478955350_11800.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11800,116,93,1.247,3,RGB,PNG,24418,aa643247fdb90dc511014f3af4e76924,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11801.png,raw\images\species_10\fish_003478955350_11801.png,fish_003478955350_11801.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11801,104,86,1.209,3,RGB,PNG,20555,cfd3db1009bb12f88af259eb698d903d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11802.png,raw\images\species_10\fish_003478955350_11802.png,fish_003478955350_11802.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11802,107,87,1.23,3,RGB,PNG,21405,b0fb7d5c467fa1785478107c6e17d2e9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11803.png,raw\images\species_10\fish_003478955350_11803.png,fish_003478955350_11803.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11803,108,88,1.227,3,RGB,PNG,21870,1401a77d95c3ad6d2233249fde300629,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11804.png,raw\images\species_10\fish_003478955350_11804.png,fish_003478955350_11804.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11804,111,90,1.233,3,RGB,PNG,22922,2126cee3428fe1fba251e75aa1ce250d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11808.png,raw\images\species_10\fish_003478955350_11808.png,fish_003478955350_11808.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11808,112,91,1.231,3,RGB,PNG,21906,c8bdc0f4275a817ba4893ac210767dee,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11809.png,raw\images\species_10\fish_003478955350_11809.png,fish_003478955350_11809.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11809,107,87,1.23,3,RGB,PNG,21370,ad9783356ed7a5225015133e7cecd9ef,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11824.png,raw\images\species_10\fish_003478955350_11824.png,fish_003478955350_11824.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11824,99,85,1.165,3,RGB,PNG,19123,4c28c2bf9b4f06cfc154775a38780c85,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_11843.png,raw\images\species_10\fish_003478955350_11843.png,fish_003478955350_11843.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,11843,119,94,1.266,3,RGB,PNG,24313,3b023c83572b77beeb4aea5ea90d9215,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_12038.png,raw\images\species_10\fish_003478955350_12038.png,fish_003478955350_12038.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,12038,123,97,1.268,3,RGB,PNG,26289,1558d8e3a925e17d8b403ac0a36daa40,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_12039.png,raw\images\species_10\fish_003478955350_12039.png,fish_003478955350_12039.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,12039,112,90,1.244,3,RGB,PNG,21874,843a6564de43fb4d83ad01b25650f04f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_15751.png,raw\images\species_10\fish_003478955350_15751.png,fish_003478955350_15751.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,15751,111,91,1.22,3,RGB,PNG,21549,dc69e185da9e309d77842cde98e8d454,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_19265.png,raw\images\species_10\fish_003478955350_19265.png,fish_003478955350_19265.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,19265,108,88,1.227,3,RGB,PNG,21673,e59b82c54c03acd23ae0ed68bf7ac1a9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_19266.png,raw\images\species_10\fish_003478955350_19266.png,fish_003478955350_19266.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,19266,108,89,1.213,3,RGB,PNG,21946,6fc894982f1bbd4fc13ab6357b1c3e69,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_19916.png,raw\images\species_10\fish_003478955350_19916.png,fish_003478955350_19916.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,19916,108,88,1.227,3,RGB,PNG,21699,23ba1ace05e4d8b966598c748a29737f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478955350_19919.png,raw\images\species_10\fish_003478955350_19919.png,fish_003478955350_19919.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478955350,19919,111,90,1.233,3,RGB,PNG,22950,7dcd61c444c38b8f6e75476859e5e89f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_11895.png,raw\images\species_10\fish_004402397135_11895.png,fish_004402397135_11895.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,11895,95,93,1.022,3,RGB,PNG,15042,d259696d4386561ea5e8594aedf5d023,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_11911.png,raw\images\species_10\fish_004402397135_11911.png,fish_004402397135_11911.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,11911,87,84,1.036,3,RGB,PNG,12914,4d1d7860352643dcd2c192039575fac5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_11948.png,raw\images\species_10\fish_004402397135_11948.png,fish_004402397135_11948.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,11948,83,83,1.0,3,RGB,PNG,11772,e9bb26c21a8a74d3d57af78e1ef2bf00,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_11973.png,raw\images\species_10\fish_004402397135_11973.png,fish_004402397135_11973.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,11973,96,81,1.185,3,RGB,PNG,13631,0dffaf31f1b40578b1a3d6b28c4ee700,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_11975.png,raw\images\species_10\fish_004402397135_11975.png,fish_004402397135_11975.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,11975,99,82,1.207,3,RGB,PNG,14147,7aad8c5a3ff9cc7ae18eaf6561dba772,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_11979.png,raw\images\species_10\fish_004402397135_11979.png,fish_004402397135_11979.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,11979,91,91,1.0,3,RGB,PNG,14073,83e76d2b331311b3aeb224511c853b7b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_11995.png,raw\images\species_10\fish_004402397135_11995.png,fish_004402397135_11995.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,11995,107,83,1.289,3,RGB,PNG,12963,8a6541cafcf2db2cac8b28db33b54f95,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_13440.png,raw\images\species_10\fish_004402397135_13440.png,fish_004402397135_13440.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,13440,90,91,0.989,3,RGB,PNG,13969,fc2acd83c41db45ac6d6da60333ddef6,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_13441.png,raw\images\species_10\fish_004402397135_13441.png,fish_004402397135_13441.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,13441,87,88,0.989,3,RGB,PNG,13067,3c15649113df520f4bfbbe6496ca3868,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_21338.png,raw\images\species_10\fish_004402397135_21338.png,fish_004402397135_21338.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,21338,91,85,1.071,3,RGB,PNG,11995,354d38a9884567b37b3ecf6fe3f7ffc0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_21390.png,raw\images\species_10\fish_004402397135_21390.png,fish_004402397135_21390.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,21390,91,86,1.058,3,RGB,PNG,12236,73de5a7402a3d4392532ea94a3c12e3a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402397135_21647.png,raw\images\species_10\fish_004402397135_21647.png,fish_004402397135_21647.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402397135,21647,87,91,0.956,3,RGB,PNG,12980,6fea3dcd5f5dd639ccf8004e98b7b972,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478695350_11914.png,raw\images\species_10\fish_003478695350_11914.png,fish_003478695350_11914.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478695350,11914,103,92,1.12,3,RGB,PNG,16591,b8e17fd79a184b9c76bc48b6ad10b8fb,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478695350_11915.png,raw\images\species_10\fish_003478695350_11915.png,fish_003478695350_11915.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478695350,11915,103,93,1.108,3,RGB,PNG,16963,b847c0cb9aa3d6a3d8c2a25b0a0120cf,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478695350_11961.png,raw\images\species_10\fish_003478695350_11961.png,fish_003478695350_11961.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478695350,11961,100,92,1.087,3,RGB,PNG,16386,244903a16ad7f179f59e15905a24e7f2,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478695350_11969.png,raw\images\species_10\fish_003478695350_11969.png,fish_003478695350_11969.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478695350,11969,103,79,1.304,3,RGB,PNG,13901,c247c8189c40b1713bb9a43a3ec54e78,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478695350_11981.png,raw\images\species_10\fish_003478695350_11981.png,fish_003478695350_11981.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478695350,11981,103,92,1.12,3,RGB,PNG,16721,7b7eaa4639a6e66c19102fac86627d5b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478695350_11988.png,raw\images\species_10\fish_003478695350_11988.png,fish_003478695350_11988.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478695350,11988,111,84,1.321,3,RGB,PNG,15756,6d271fa02132b3a44c5f992402a97dde,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478695350_13057.png,raw\images\species_10\fish_003478695350_13057.png,fish_003478695350_13057.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478695350,13057,107,85,1.259,3,RGB,PNG,15876,35709ddb0d502fe38bd78d9b74baee30,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11840.png,raw\images\species_10\fish_004203526872_11840.png,fish_004203526872_11840.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11840,103,86,1.198,3,RGB,PNG,14769,41e18c6c1538e1eb8d6032165dc9a1ad,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11841.png,raw\images\species_10\fish_004203526872_11841.png,fish_004203526872_11841.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11841,103,87,1.184,3,RGB,PNG,15351,ea9d40233fa376f1f5ddc054a6b7c4ac,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11842.png,raw\images\species_10\fish_004203526872_11842.png,fish_004203526872_11842.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11842,100,84,1.19,3,RGB,PNG,14383,55cc11e8c00358792860c7cf18428811,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11845.png,raw\images\species_10\fish_004203526872_11845.png,fish_004203526872_11845.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11845,107,85,1.259,3,RGB,PNG,15613,335ba5096282291be3d12e95e0f5b916,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11849.png,raw\images\species_10\fish_004203526872_11849.png,fish_004203526872_11849.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11849,100,82,1.22,3,RGB,PNG,14213,b25ac8e2e6c0318da0b4e70daa5cb2d8,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11879.png,raw\images\species_10\fish_004203526872_11879.png,fish_004203526872_11879.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11879,95,84,1.131,3,RGB,PNG,13287,4f230f43b4f5ff15c1c4fe920766d393,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11881.png,raw\images\species_10\fish_004203526872_11881.png,fish_004203526872_11881.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11881,87,81,1.074,3,RGB,PNG,11882,ee3588b83aa051ae09b537ac4fb44863,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11939.png,raw\images\species_10\fish_004203526872_11939.png,fish_004203526872_11939.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11939,84,80,1.05,3,RGB,PNG,11474,2276469064b1d4f368c74bcff7da916c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203526872_11941.png,raw\images\species_10\fish_004203526872_11941.png,fish_004203526872_11941.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203526872,11941,100,85,1.176,3,RGB,PNG,14314,373497ce8cea89993937cd1420319a42,False,train
