image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026940001_02778.png,raw\images\species_08\fish_000026940001_02778.png,fish_000026940001_02778.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000026940001,02778,103,73,1.411,3,RGB,PNG,9186,052991c41aaf74f7ce8e3d59fa851f5a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026940001_02780.png,raw\images\species_08\fish_000026940001_02780.png,fish_000026940001_02780.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000026940001,02780,99,70,1.414,3,RGB,PNG,8539,f07643cac3852dc6a26ee751fe255653,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026940001_02785.png,raw\images\species_08\fish_000026940001_02785.png,fish_000026940001_02785.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000026940001,02785,95,69,1.377,3,RGB,PNG,8331,c7e827f45565e74bb3038e63c5b654f0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026940001_02786.png,raw\images\species_08\fish_000026940001_02786.png,fish_000026940001_02786.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000026940001,02786,92,68,1.353,3,RGB,PNG,8083,f6ecce4ad9b2b343def847ce8ab4c606,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026940001_02787.png,raw\images\species_08\fish_000026940001_02787.png,fish_000026940001_02787.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000026940001,02787,88,66,1.333,3,RGB,PNG,7498,9029106e129d806acf3d816815a08949,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027190001_02820.png,raw\images\species_08\fish_000027190001_02820.png,fish_000027190001_02820.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027190001,02820,84,69,1.217,3,RGB,PNG,10262,181c956fa0c9297df835946c2f3708f8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027190001_02821.png,raw\images\species_08\fish_000027190001_02821.png,fish_000027190001_02821.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027190001,02821,80,67,1.194,3,RGB,PNG,9437,8830305a3269034f9cccdfab7fd91619,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027190001_02822.png,raw\images\species_08\fish_000027190001_02822.png,fish_000027190001_02822.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027190001,02822,76,63,1.206,3,RGB,PNG,8109,aad2e99c6d6482ec2f77538941ed8bba,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027190001_02824.png,raw\images\species_08\fish_000027190001_02824.png,fish_000027190001_02824.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027190001,02824,76,63,1.206,3,RGB,PNG,7614,8352272b8a26d0a02e8d92d61321a0ec,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027190001_02826.png,raw\images\species_08\fish_000027190001_02826.png,fish_000027190001_02826.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027190001,02826,76,63,1.206,3,RGB,PNG,7229,de3042e0639d25b8eb05682465170e6a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027190001_02827.png,raw\images\species_08\fish_000027190001_02827.png,fish_000027190001_02827.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027190001,02827,72,61,1.18,3,RGB,PNG,6612,81df17db3f3e46db91534ef9bc51ce0f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027190001_02829.png,raw\images\species_08\fish_000027190001_02829.png,fish_000027190001_02829.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027190001,02829,72,67,1.075,3,RGB,PNG,7260,ce90a336362a1f321139633cb358bc3a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02845.png,raw\images\species_08\fish_000027230001_02845.png,fish_000027230001_02845.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02845,91,76,1.197,3,RGB,PNG,8482,13698c74f7844fe2418e0d528b47c551,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02846.png,raw\images\species_08\fish_000027230001_02846.png,fish_000027230001_02846.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02846,96,78,1.231,3,RGB,PNG,8525,d701368f70e1db69a0d984c488e91a2a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02847.png,raw\images\species_08\fish_000027230001_02847.png,fish_000027230001_02847.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02847,99,80,1.238,3,RGB,PNG,9073,51b3732d9bfd73cc049e85a05c976cbe,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02848.png,raw\images\species_08\fish_000027230001_02848.png,fish_000027230001_02848.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02848,104,84,1.238,3,RGB,PNG,9885,8cabcf08d9e6b78bdd12d94cfbd33511,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02849.png,raw\images\species_08\fish_000027230001_02849.png,fish_000027230001_02849.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02849,104,84,1.238,3,RGB,PNG,9885,8cabcf08d9e6b78bdd12d94cfbd33511,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02850.png,raw\images\species_08\fish_000027230001_02850.png,fish_000027230001_02850.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02850,111,88,1.261,3,RGB,PNG,10857,edecc02e04b4530cd80e93ef4f8ac4e2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02851.png,raw\images\species_08\fish_000027230001_02851.png,fish_000027230001_02851.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02851,112,88,1.273,3,RGB,PNG,10831,722ee9405ca3169de1b393499d767cc5,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02852.png,raw\images\species_08\fish_000027230001_02852.png,fish_000027230001_02852.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02852,111,87,1.276,3,RGB,PNG,10486,7df9b607ac8cf0dc97867ef64f50a3bc,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02853.png,raw\images\species_08\fish_000027230001_02853.png,fish_000027230001_02853.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02853,108,86,1.256,3,RGB,PNG,10101,30e5a13c5cdc45178182b8bf1a25d40d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02854.png,raw\images\species_08\fish_000027230001_02854.png,fish_000027230001_02854.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02854,100,83,1.205,3,RGB,PNG,9059,57e6aa76754fef2a9e5a5292fef0961d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02855.png,raw\images\species_08\fish_000027230001_02855.png,fish_000027230001_02855.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02855,99,83,1.193,3,RGB,PNG,8991,bc6b92d3f2254779d4ce6437c7619ca2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02856.png,raw\images\species_08\fish_000027230001_02856.png,fish_000027230001_02856.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02856,88,78,1.128,3,RGB,PNG,7602,b42506027048f3680b2de345cc3584da,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02857.png,raw\images\species_08\fish_000027230001_02857.png,fish_000027230001_02857.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02857,76,73,1.041,3,RGB,PNG,6190,e130b1dcc5dbe85bb9436538f15df284,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02858.png,raw\images\species_08\fish_000027230001_02858.png,fish_000027230001_02858.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02858,111,103,1.078,3,RGB,PNG,19259,a7e1d7de75531dc17f043f0bd43f52a9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02859.png,raw\images\species_08\fish_000027230001_02859.png,fish_000027230001_02859.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02859,90,95,0.947,3,RGB,PNG,14082,1b862082932762042b7560492979669a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02860.png,raw\images\species_08\fish_000027230001_02860.png,fish_000027230001_02860.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02860,90,91,0.989,3,RGB,PNG,13616,0d73faf03f6c164bcfd9cdbd72d83f6b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02861.png,raw\images\species_08\fish_000027230001_02861.png,fish_000027230001_02861.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02861,99,90,1.1,3,RGB,PNG,13872,a207d53667ac580d1e6fc5ebbcb28dfe,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02862.png,raw\images\species_08\fish_000027230001_02862.png,fish_000027230001_02862.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02862,96,84,1.143,3,RGB,PNG,12301,925bfcfa79cc18bb28cf621d18d7cf67,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027230001_02863.png,raw\images\species_08\fish_000027230001_02863.png,fish_000027230001_02863.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027230001,02863,100,85,1.176,3,RGB,PNG,12839,96335d4bd7d26b8848dca184b718220f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027280001_02875.png,raw\images\species_08\fish_000027280001_02875.png,fish_000027280001_02875.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027280001,02875,88,72,1.222,3,RGB,PNG,9850,8102982678745e6e5c0a9f720a71e500,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027280001_02877.png,raw\images\species_08\fish_000027280001_02877.png,fish_000027280001_02877.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027280001,02877,87,74,1.176,3,RGB,PNG,9943,1b0b8b0c3c3a859dfd20a540f48966de,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027480001_02917.png,raw\images\species_08\fish_000027480001_02917.png,fish_000027480001_02917.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027480001,02917,99,75,1.32,3,RGB,PNG,12063,243c55220d1080428051673a95909dab,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027480001_02918.png,raw\images\species_08\fish_000027480001_02918.png,fish_000027480001_02918.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027480001,02918,95,74,1.284,3,RGB,PNG,11226,5a0787a4f83517f5ae78facfee86b527,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000027480001_02919.png,raw\images\species_08\fish_000027480001_02919.png,fish_000027480001_02919.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000027480001,02919,95,74,1.284,3,RGB,PNG,11226,5a0787a4f83517f5ae78facfee86b527,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000033940001_03184.png,raw\images\species_08\fish_000033940001_03184.png,fish_000033940001_03184.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000033940001,03184,112,78,1.436,3,RGB,PNG,14531,7aa4b9664238c5119c5667738daf2cb9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03226.png,raw\images\species_08\fish_000034240001_03226.png,fish_000034240001_03226.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03226,84,77,1.091,3,RGB,PNG,11098,730ad4f884ac1fe19e486a0a4b029bff,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03227.png,raw\images\species_08\fish_000034240001_03227.png,fish_000034240001_03227.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03227,80,77,1.039,3,RGB,PNG,9887,b9ae79c6b976b108aa71c1239eb8c933,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03228.png,raw\images\species_08\fish_000034240001_03228.png,fish_000034240001_03228.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03228,79,84,0.94,3,RGB,PNG,10776,9a93cb8e7c5c7b7d4f1b7c40d1a338a2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03229.png,raw\images\species_08\fish_000034240001_03229.png,fish_000034240001_03229.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03229,77,84,0.917,3,RGB,PNG,10967,4487d5e6f649d1d03f8814e2ac1ed576,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03230.png,raw\images\species_08\fish_000034240001_03230.png,fish_000034240001_03230.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03230,77,84,0.917,3,RGB,PNG,10967,4487d5e6f649d1d03f8814e2ac1ed576,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03231.png,raw\images\species_08\fish_000034240001_03231.png,fish_000034240001_03231.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03231,76,75,1.013,3,RGB,PNG,10097,b7a8ac26e56c3453a1074830db09eaed,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03232.png,raw\images\species_08\fish_000034240001_03232.png,fish_000034240001_03232.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03232,83,73,1.137,3,RGB,PNG,10640,e093c6ad646851bfeb271b29166908f9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034240001_03233.png,raw\images\species_08\fish_000034240001_03233.png,fish_000034240001_03233.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034240001,03233,80,69,1.159,3,RGB,PNG,9628,ee6449c799453f04fa06dd9d50f0b1d0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000034560001_03267.png,raw\images\species_08\fish_000034560001_03267.png,fish_000034560001_03267.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000034560001,03267,119,93,1.28,3,RGB,PNG,15912,f68222e51eeadeae5705a7af26b326ce,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000037699596_04291.png,raw\images\species_08\fish_000037699596_04291.png,fish_000037699596_04291.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000037699596,04291,141,156,0.904,3,RGB,PNG,27772,afdfb68e3ce0d40edc2eefc9f78b5b93,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000037699596_04297.png,raw\images\species_08\fish_000037699596_04297.png,fish_000037699596_04297.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000037699596,04297,135,139,0.971,3,RGB,PNG,27339,2826b7da88f04de941b51ffff6582108,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000037699596_04300.png,raw\images\species_08\fish_000037699596_04300.png,fish_000037699596_04300.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000037699596,04300,136,131,1.038,3,RGB,PNG,28603,d9317f8e1f10c164fbcfa5ecd47a244a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000037699596_04304.png,raw\images\species_08\fish_000037699596_04304.png,fish_000037699596_04304.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000037699596,04304,148,130,1.138,3,RGB,PNG,31860,5b39c6846add25dcb67ec731b1d21b04,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000038109596_04314.png,raw\images\species_08\fish_000038109596_04314.png,fish_000038109596_04314.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000038109596,04314,62,91,0.681,3,RGB,PNG,9105,1691ccae9067bc4afdf7ad36e8af4cd0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000039119596_04364.png,raw\images\species_08\fish_000039119596_04364.png,fish_000039119596_04364.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000039119596,04364,327,256,1.277,3,RGB,PNG,95357,a12c0c4acb5ed4700c47902e67a9b220,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040059596_04365.png,raw\images\species_08\fish_000040059596_04365.png,fish_000040059596_04365.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040059596,04365,208,154,1.351,3,RGB,PNG,38756,26a1fef2633d86acde13b1edc05034a6,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040059596_04366.png,raw\images\species_08\fish_000040059596_04366.png,fish_000040059596_04366.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040059596,04366,215,154,1.396,3,RGB,PNG,36679,4dfc409cf2e65c444231486478fceaea,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040059596_04367.png,raw\images\species_08\fish_000040059596_04367.png,fish_000040059596_04367.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040059596,04367,200,143,1.399,3,RGB,PNG,27871,d2d77d09e67104a7e9f30933a726a032,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040059596_04372.png,raw\images\species_08\fish_000040059596_04372.png,fish_000040059596_04372.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040059596,04372,88,85,1.035,3,RGB,PNG,8912,14eb1376ba860960fb80c0c578419baf,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040059596_04378.png,raw\images\species_08\fish_000040059596_04378.png,fish_000040059596_04378.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040059596,04378,87,77,1.13,3,RGB,PNG,8953,23a574035cd9361cae7a033ec704fcdb,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040059596_04379.png,raw\images\species_08\fish_000040059596_04379.png,fish_000040059596_04379.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040059596,04379,87,73,1.192,3,RGB,PNG,9354,b425ff92373f2951067a26673a1aa46d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040719596_04370.png,raw\images\species_08\fish_000040719596_04370.png,fish_000040719596_04370.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040719596,04370,127,92,1.38,3,RGB,PNG,8281,672fd582b95ea7a5038e8967b698c02d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000040719596_04374.png,raw\images\species_08\fish_000040719596_04374.png,fish_000040719596_04374.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000040719596,04374,99,88,1.125,3,RGB,PNG,7954,79ed99b5e9d42d36f8a251586ba85868,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000041839596_04426.png,raw\images\species_08\fish_000041839596_04426.png,fish_000041839596_04426.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000041839596,04426,80,62,1.29,3,RGB,PNG,7296,81f8d098a8320cb7122113d06b49a153,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000041839596_04427.png,raw\images\species_08\fish_000041839596_04427.png,fish_000041839596_04427.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000041839596,04427,83,68,1.221,3,RGB,PNG,8226,9412625cfc755aef5927274a43c680e3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000041839596_04428.png,raw\images\species_08\fish_000041839596_04428.png,fish_000041839596_04428.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000041839596,04428,84,72,1.167,3,RGB,PNG,8776,211597d2297c822724ee96ce51509343,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000041839596_04432.png,raw\images\species_08\fish_000041839596_04432.png,fish_000041839596_04432.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000041839596,04432,72,71,1.014,3,RGB,PNG,7368,e86826bb445fd6d5674fd0e5266dafe7,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000045569596_04529.png,raw\images\species_08\fish_000045569596_04529.png,fish_000045569596_04529.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000045569596,04529,104,80,1.3,3,RGB,PNG,9813,d67cc05c8e774783a6acb4c1af344ddd,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000045569596_04530.png,raw\images\species_08\fish_000045569596_04530.png,fish_000045569596_04530.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000045569596,04530,103,82,1.256,3,RGB,PNG,11412,8ba2054f00bdb76ca7a7fc35792d8cbc,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000046919598_05960.png,raw\images\species_08\fish_000046919598_05960.png,fish_000046919598_05960.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,000046919598,05960,116,95,1.221,3,RGB,PNG,14348,3bc6404ccbc57410c34dc550cd493976,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_001348000108_01317.png,raw\images\species_08\fish_001348000108_01317.png,fish_001348000108_01317.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,001348000108,01317,91,69,1.319,3,RGB,PNG,7217,4a0361964022bba246a670feacde458e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_001348000108_01318.png,raw\images\species_08\fish_001348000108_01318.png,fish_001348000108_01318.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,001348000108,01318,123,91,1.352,3,RGB,PNG,12129,54ab51617784155bf4799b74f649972e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_001348000108_01319.png,raw\images\species_08\fish_001348000108_01319.png,fish_001348000108_01319.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,001348000108,01319,123,91,1.352,3,RGB,PNG,12129,54ab51617784155bf4799b74f649972e,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_002667000108_02684.png,raw\images\species_08\fish_002667000108_02684.png,fish_002667000108_02684.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,002667000108,02684,99,87,1.138,3,RGB,PNG,12316,737f25f34cfe3356c2585c1ef52bdeda,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_002667000108_02686.png,raw\images\species_08\fish_002667000108_02686.png,fish_002667000108_02686.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,002667000108,02686,92,82,1.122,3,RGB,PNG,10639,f99a46c8572d346964f181c0fa92bc54,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_002667000108_02688.png,raw\images\species_08\fish_002667000108_02688.png,fish_002667000108_02688.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,002667000108,02688,91,78,1.167,3,RGB,PNG,9966,591a6b4b40cc0245e782267e6905c631,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_002730000108_02890.png,raw\images\species_08\fish_002730000108_02890.png,fish_002730000108_02890.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,002730000108,02890,71,66,1.076,3,RGB,PNG,6869,10a3b6903a15249c6eacbbd7db0a1120,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003269959708_05271.png,raw\images\species_08\fish_003269959708_05271.png,fish_003269959708_05271.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,003269959708,05271,292,283,1.032,3,RGB,PNG,96592,0a90d29a2c266f6869331bafcd75ac4c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003269959708_05272.png,raw\images\species_08\fish_003269959708_05272.png,fish_003269959708_05272.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,003269959708,05272,392,383,1.023,3,RGB,PNG,127984,02fb625803488cb7a5e89f45ae897de2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003269959708_05273.png,raw\images\species_08\fish_003269959708_05273.png,fish_003269959708_05273.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,003269959708,05273,428,401,1.067,3,RGB,PNG,124581,92325c0acf716e5406a1fb85130ed686,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003269959708_05275.png,raw\images\species_08\fish_003269959708_05275.png,fish_003269959708_05275.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,003269959708,05275,303,266,1.139,3,RGB,PNG,90112,649578e33db489cf8b98643eeee8b1d9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003384335218_26110.png,raw\images\species_08\fish_003384335218_26110.png,fish_003384335218_26110.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,003384335218,26110,91,95,0.958,3,RGB,PNG,11097,e6e341d105e07cee5aba5c83fa1df38b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003385105218_26113.png,raw\images\species_08\fish_003385105218_26113.png,fish_003385105218_26113.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,003385105218,26113,96,81,1.185,3,RGB,PNG,8914,f053d7ca186f210fc375f13499f43a00,False
